City,StationId,StationName,Date,year,month,day_of_week,season,PM2.5,NO2,AQI_Bucket
Delhi,DL031,"R K Puram, Delhi - DPCC",2018-12-29,2018,12,5,Winter,254.72,60.48,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2018-12-30,2018,12,6,Winter,351.26,61.98,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2018-12-31,2018,12,0,Winter,346.29,50.66,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-01,2019,1,1,Winter,315.49,49.36,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-02,2019,1,2,Winter,375.73,46.42,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-03,2019,1,3,Winter,334.57,60.01,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-04,2019,1,4,Winter,278.76,56.74,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-05,2019,1,5,Winter,294.14,50.65,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-06,2019,1,6,Winter,196.51,54.81,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-07,2019,1,0,Winter,183.41,49.38,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-08,2019,1,1,Winter,168.67,45.79,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-09,2019,1,2,Winter,131.64,51.42,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-10,2019,1,3,Winter,195.22,58.08,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-12,2019,1,5,Winter,439.66,53.47,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-14,2019,1,0,Winter,106.43,43.03,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-15,2019,1,1,Winter,130.41,47.11,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-16,2019,1,2,Winter,296.96,63.45,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-17,2019,1,3,Winter,415.1,66.05,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-18,2019,1,4,Winter,261.1,60.44,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-19,2019,1,5,Winter,276.38,63.81,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-20,2019,1,6,Winter,265.22,61.44,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-21,2019,1,0,Winter,171.14,47.86,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-22,2019,1,1,Winter,65.54,35.06,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-23,2019,1,2,Winter,148.14,46.66,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-24,2019,1,3,Winter,151.69,48.04,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-25,2019,1,4,Winter,96.32,48.51,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-26,2019,1,5,Winter,120.77,42.71,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-27,2019,1,6,Winter,158.14,43.14,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-28,2019,1,0,Winter,135.92,43.86,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-29,2019,1,1,Winter,169.54,48.23,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-30,2019,1,2,Winter,239.56,57.91,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-01-31,2019,1,3,Winter,224.46,58.07,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-01,2019,2,4,Winter,184.18,51.69,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-02,2019,2,5,Winter,198.83,44.06,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-03,2019,2,6,Winter,154.65,41.99,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-04,2019,2,0,Winter,167.01,55.01,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-05,2019,2,1,Winter,259.27,63.77,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-06,2019,2,2,Winter,184.28,48.65,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-07,2019,2,3,Winter,74.98,35.39,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-08,2019,2,4,Winter,65.8,44.42,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-09,2019,2,5,Winter,80.86,49.38,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-10,2019,2,6,Winter,178.54,54.36,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-11,2019,2,0,Winter,223.6,65.86,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-12,2019,2,1,Winter,268.94,80.92,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-13,2019,2,2,Winter,226.66,81.28,Severe
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-14,2019,2,3,Winter,183.36,87.54,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-15,2019,2,4,Winter,174.98,73.17,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-16,2019,2,5,Winter,140.09,55.96,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-17,2019,2,6,Winter,135.33,65.39,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-18,2019,2,0,Winter,71.96,67.09,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-19,2019,2,1,Winter,154.36,80.04,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-20,2019,2,2,Winter,137.52,84.8,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-21,2019,2,3,Winter,88.92,75.43,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-22,2019,2,4,Winter,109.9,55.61,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-23,2019,2,5,Winter,76.54,66.61,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-24,2019,2,6,Winter,119.45,83.25,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-25,2019,2,0,Winter,108.0,91.54,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-26,2019,2,1,Winter,74.5,90.17,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-27,2019,2,2,Winter,70.18,83.49,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-02-28,2019,2,3,Winter,89.93,75.45,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-01,2019,3,4,Pre-Monsoon,167.25,84.59,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-02,2019,3,5,Pre-Monsoon,135.16,105.38,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-05,2019,3,1,Pre-Monsoon,64.03,66.44,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-06,2019,3,2,Pre-Monsoon,100.86,79.5,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-07,2019,3,3,Pre-Monsoon,122.28,85.09,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-08,2019,3,4,Pre-Monsoon,102.62,94.52,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-09,2019,3,5,Pre-Monsoon,89.16,77.61,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-10,2019,3,6,Pre-Monsoon,100.25,86.76,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-12,2019,3,1,Pre-Monsoon,70.37,73.52,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-13,2019,3,2,Pre-Monsoon,88.44,105.79,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-14,2019,3,3,Pre-Monsoon,104.61,83.12,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-15,2019,3,4,Pre-Monsoon,67.52,67.24,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-16,2019,3,5,Pre-Monsoon,75.5,65.12,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-17,2019,3,6,Pre-Monsoon,101.8,72.89,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-18,2019,3,0,Pre-Monsoon,125.56,72.29,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-19,2019,3,1,Pre-Monsoon,126.43,79.0,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-20,2019,3,2,Pre-Monsoon,81.76,72.59,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-21,2019,3,3,Pre-Monsoon,137.47,66.66,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-22,2019,3,4,Pre-Monsoon,45.71,60.4,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-23,2019,3,5,Pre-Monsoon,61.55,61.98,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-24,2019,3,6,Pre-Monsoon,70.51,67.24,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-25,2019,3,0,Pre-Monsoon,79.47,65.76,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-26,2019,3,1,Pre-Monsoon,91.12,73.38,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-27,2019,3,2,Pre-Monsoon,79.2,75.48,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-28,2019,3,3,Pre-Monsoon,123.17,87.05,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-29,2019,3,4,Pre-Monsoon,182.63,77.82,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-30,2019,3,5,Pre-Monsoon,68.12,78.62,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-03-31,2019,3,6,Pre-Monsoon,53.95,67.88,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-01,2019,4,0,Pre-Monsoon,56.12,67.68,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-02,2019,4,1,Pre-Monsoon,50.64,87.12,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-03,2019,4,2,Pre-Monsoon,41.84,88.71,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-04,2019,4,3,Pre-Monsoon,58.17,85.98,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-05,2019,4,4,Pre-Monsoon,58.82,89.18,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-06,2019,4,5,Pre-Monsoon,61.18,73.91,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-07,2019,4,6,Pre-Monsoon,71.82,68.61,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-08,2019,4,0,Pre-Monsoon,70.31,62.94,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-09,2019,4,1,Pre-Monsoon,65.5,73.21,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-10,2019,4,2,Pre-Monsoon,59.94,70.79,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-11,2019,4,3,Pre-Monsoon,58.75,67.15,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-12,2019,4,4,Pre-Monsoon,64.13,60.34,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-13,2019,4,5,Pre-Monsoon,67.71,58.31,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-14,2019,4,6,Pre-Monsoon,57.76,63.58,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-15,2019,4,0,Pre-Monsoon,64.5,68.87,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-16,2019,4,1,Pre-Monsoon,46.3,54.71,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-17,2019,4,2,Pre-Monsoon,32.39,33.49,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-18,2019,4,3,Pre-Monsoon,44.35,57.08,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-19,2019,4,4,Pre-Monsoon,60.25,66.64,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-20,2019,4,5,Pre-Monsoon,50.77,80.19,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-21,2019,4,6,Pre-Monsoon,45.0,82.09,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-22,2019,4,0,Pre-Monsoon,54.67,90.67,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-23,2019,4,1,Pre-Monsoon,46.88,89.14,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-24,2019,4,2,Pre-Monsoon,70.68,76.09,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-25,2019,4,3,Pre-Monsoon,68.07,65.48,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-26,2019,4,4,Pre-Monsoon,61.8,82.54,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-27,2019,4,5,Pre-Monsoon,83.4,68.23,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-28,2019,4,6,Pre-Monsoon,82.63,72.1,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-29,2019,4,0,Pre-Monsoon,78.0,86.03,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-04-30,2019,4,1,Pre-Monsoon,70.0,76.4,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-01,2019,5,2,Pre-Monsoon,76.0,97.87,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-02,2019,5,3,Pre-Monsoon,83.15,78.09,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-03,2019,5,4,Pre-Monsoon,57.4,65.07,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-04,2019,5,5,Pre-Monsoon,73.21,78.51,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-06,2019,5,0,Pre-Monsoon,62.71,87.95,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-07,2019,5,1,Pre-Monsoon,100.0,80.86,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-08,2019,5,2,Pre-Monsoon,55.85,78.64,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-09,2019,5,3,Pre-Monsoon,75.8,72.7,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-10,2019,5,4,Pre-Monsoon,70.59,51.31,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-11,2019,5,5,Pre-Monsoon,60.75,70.77,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-12,2019,5,6,Pre-Monsoon,69.65,61.15,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-13,2019,5,0,Pre-Monsoon,57.5,75.67,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-14,2019,5,1,Pre-Monsoon,60.67,56.16,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-15,2019,5,2,Pre-Monsoon,72.09,90.48,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-16,2019,5,3,Pre-Monsoon,71.56,70.22,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-17,2019,5,4,Pre-Monsoon,62.99,55.87,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-18,2019,5,5,Pre-Monsoon,45.1,45.54,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-19,2019,5,6,Pre-Monsoon,61.1,58.81,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-20,2019,5,0,Pre-Monsoon,67.74,68.79,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-21,2019,5,1,Pre-Monsoon,53.18,58.14,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-22,2019,5,2,Pre-Monsoon,52.62,67.94,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-23,2019,5,3,Pre-Monsoon,68.27,69.21,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-24,2019,5,4,Pre-Monsoon,49.32,50.3,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-25,2019,5,5,Pre-Monsoon,54.25,42.55,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-26,2019,5,6,Pre-Monsoon,63.96,58.9,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-27,2019,5,0,Pre-Monsoon,56.67,70.22,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-28,2019,5,1,Pre-Monsoon,54.38,70.59,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-29,2019,5,2,Pre-Monsoon,56.34,75.77,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-30,2019,5,3,Pre-Monsoon,66.65,78.55,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-05-31,2019,5,4,Pre-Monsoon,72.16,59.16,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-01,2019,6,5,Monsoon,70.09,76.38,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-02,2019,6,6,Monsoon,80.85,41.67,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-03,2019,6,0,Monsoon,76.3,32.55,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-04,2019,6,1,Monsoon,53.79,43.32,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-05,2019,6,2,Monsoon,78.52,48.68,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-06,2019,6,3,Monsoon,66.75,44.32,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-07,2019,6,4,Monsoon,61.63,55.13,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-08,2019,6,5,Monsoon,67.77,65.17,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-09,2019,6,6,Monsoon,77.31,92.29,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-10,2019,6,0,Monsoon,66.63,81.7,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-11,2019,6,1,Monsoon,66.14,70.58,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-12,2019,6,2,Monsoon,55.32,41.34,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-13,2019,6,3,Monsoon,68.39,45.94,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-14,2019,6,4,Monsoon,52.16,49.94,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-15,2019,6,5,Monsoon,74.99,64.71,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-16,2019,6,6,Monsoon,49.92,26.24,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-17,2019,6,0,Monsoon,52.55,39.16,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-18,2019,6,1,Monsoon,34.86,48.72,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-19,2019,6,2,Monsoon,60.57,54.49,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-20,2019,6,3,Monsoon,43.88,42.89,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-21,2019,6,4,Monsoon,71.98,59.62,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-22,2019,6,5,Monsoon,66.6,69.33,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-23,2019,6,6,Monsoon,48.02,24.23,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-24,2019,6,0,Monsoon,33.88,39.44,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-25,2019,6,1,Monsoon,56.79,48.79,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-26,2019,6,2,Monsoon,57.36,58.51,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-27,2019,6,3,Monsoon,67.54,56.18,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-28,2019,6,4,Monsoon,67.91,48.62,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-29,2019,6,5,Monsoon,64.0,43.58,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-06-30,2019,6,6,Monsoon,68.31,44.46,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-01,2019,7,0,Monsoon,55.18,47.48,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-02,2019,7,1,Monsoon,66.77,43.98,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-03,2019,7,2,Monsoon,57.36,32.58,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-04,2019,7,3,Monsoon,47.56,34.1,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-05,2019,7,4,Monsoon,57.43,51.79,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-06,2019,7,5,Monsoon,42.73,36.09,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-07,2019,7,6,Monsoon,48.0,39.88,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-08,2019,7,0,Monsoon,55.34,49.1,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-09,2019,7,1,Monsoon,67.65,42.72,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-10,2019,7,2,Monsoon,71.65,34.04,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-11,2019,7,3,Monsoon,73.08,37.54,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-12,2019,7,4,Monsoon,76.8,33.0,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-13,2019,7,5,Monsoon,61.6,31.3,Very Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-14,2019,7,6,Monsoon,76.78,34.24,Poor
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-15,2019,7,0,Monsoon,50.8,42.27,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-16,2019,7,1,Monsoon,42.08,48.59,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-17,2019,7,2,Monsoon,35.62,39.98,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-18,2019,7,3,Monsoon,42.19,41.4,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-19,2019,7,4,Monsoon,55.19,48.98,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-20,2019,7,5,Monsoon,52.35,50.55,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-21,2019,7,6,Monsoon,48.29,41.95,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-22,2019,7,0,Monsoon,58.79,48.93,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-23,2019,7,1,Monsoon,62.75,56.33,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-24,2019,7,2,Monsoon,68.73,51.89,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-25,2019,7,3,Monsoon,30.36,35.19,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-26,2019,7,4,Monsoon,33.82,40.28,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-27,2019,7,5,Monsoon,26.59,35.52,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-28,2019,7,6,Monsoon,25.66,27.08,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-29,2019,7,0,Monsoon,35.72,34.15,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-30,2019,7,1,Monsoon,40.5,41.4,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-07-31,2019,7,2,Monsoon,34.5,36.72,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-01,2019,8,3,Monsoon,32.55,34.47,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-02,2019,8,4,Monsoon,37.02,41.7,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-03,2019,8,5,Monsoon,47.08,40.52,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-04,2019,8,6,Monsoon,54.73,40.6,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-05,2019,8,0,Monsoon,60.68,35.13,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-06,2019,8,1,Monsoon,44.12,42.41,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-07,2019,8,2,Monsoon,36.67,42.23,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-08,2019,8,3,Monsoon,21.88,37.33,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-09,2019,8,4,Monsoon,13.85,30.34,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-10,2019,8,5,Monsoon,22.0,25.31,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-11,2019,8,6,Monsoon,29.79,25.4,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-12,2019,8,0,Monsoon,22.53,31.26,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-13,2019,8,1,Monsoon,20.58,32.39,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-14,2019,8,2,Monsoon,34.73,41.98,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-15,2019,8,3,Monsoon,32.47,37.17,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-16,2019,8,4,Monsoon,15.55,26.16,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-17,2019,8,5,Monsoon,12.73,18.18,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-18,2019,8,6,Monsoon,6.94,14.81,Satisfactory
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-20,2019,8,1,Monsoon,46.7,35.69,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-21,2019,8,2,Monsoon,45.07,41.1,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-22,2019,8,3,Monsoon,42.53,44.67,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-23,2019,8,4,Monsoon,46.71,36.95,Moderate
Delhi,DL031,"R K Puram, Delhi - DPCC",2019-08-24,2019,8,5,Monsoon,66.13,45.52,Moderate
